fanyi,title
在深山中送走了好友，夕阳落下把柴门半掩。春草到明年催生新绿，朋友啊你能不能回还？,送别 / 山中送别 / 送友
非常像花又好像不是花，无人怜惜任凭衰零坠地。把它抛离在家乡路旁，细细思量仿佛又是无情，实际上则饱含深情。受伤柔肠婉曲娇眼迷离，想要开放却又紧紧闭上。蒙混随风把心上人寻觅，却又被黄莺儿无情叫起。不恨这种花儿飘飞落尽，只是抱怨愤恨那个西园、满地落红枯萎难再重缀。清晨雨后何处落花遗踪？飘入池中化成一池浮萍。如果把春色姿容分三份，其中的二份化作了尘土，一份坠入流水了无踪影。细看来那全不是杨花啊，是那离人晶莹的眼泪啊。,水龙吟·次韵章质夫杨花词
逃亡生活是如此紧张，看到有人家就上门投宿，我希望出亡的、能像张俭一样受到人们的保护。也希望战友们能如杜根一样忍死待机完成变法维新的大业。我横刀而出，仰天大笑，因为去者和留者肝胆相照、光明磊落，有如昆仑山一样的雄伟气魄。,狱中题壁
高山上挺拔耸立的松树，顶着山谷间瑟瑟呼啸的狂风。风声是如此的猛烈，而松枝是如此的刚劲！任它满天冰霜惨惨凄凄，松树的腰杆终年端端正正。难道是松树没有遭遇凝重的寒意？不，是松柏天生有着耐寒的本性！,赠从弟
白天鹅啊白天鹅，脖颈弯弯，向天欢叫。洁白的羽毛，漂浮在碧绿水面；红红的脚掌，拨动着清清水波。,咏鹅
离别以来，春天已经过去一半，映入目中的景色掠起柔肠寸断。阶下落梅就像飘飞的白雪一样零乱，把它拂去了又飘洒得一身满满。鸿雁已经飞回而音信毫无依凭，路途遥远，要回去的梦也难形成。离别的愁恨正像春天的野草，越行越远它越是繁生。,清平乐·别来春半
秦孝公占据着崤山和函谷关的险固地势，拥有雍州的土地，君臣牢固地守卫着来伺机夺取周王室的权力，（秦孝公）有统一天下的雄心。正当这时，辅佐他，对内建立法规制度，从事耕作纺织，修造防守和进攻的器械；对外实行连衡策略，使诸侯自相争斗。因此，秦人轻而易举地夺取了黄河以西的土地。秦孝公死了以后，惠文王、武王、昭襄王承继先前的基业，沿袭前代的策略，向南夺取汉中，向西攻取巴、蜀，向东割取肥沃的地区，向北占领非常重要的地区。诸侯恐慌害怕，集会结盟，商议削弱秦国。不吝惜奇珍贵重的器物和肥沃富饶的土地，用来招纳天下的优秀人才，采用合纵的策略缔结盟约，互相援助，成为一体。在这个时候，齐国有孟尝君，赵国有平原君，楚国有春申君，魏国有信陵君。这四位封君，都见识英明有智谋，心地诚而讲信义，待人宽宏厚道而爱惜人民，尊重贤才而重用士人，以合纵之约击破秦的连横之策，联合韩、魏、燕、楚、齐、赵、宋、卫、中山的部队。在这时，六国的士人，有宁越、徐尚、苏秦、杜赫等人为他们出谋划策，齐明、周最、陈轸、召滑、楼缓、翟景、苏厉、乐毅等人沟通他们的意见，、、带佗、倪良、王廖、田忌、廉颇、赵奢等人统率他们的军队。他们曾经用十倍于秦的土地，上百万的军队，攻打函谷关来攻打秦国。秦人打开函谷关口迎战敌人，九国的军队有所顾虑徘徊不敢入关。秦人没有一兵一卒的耗费，然而天下的诸侯就已窘迫不堪了。因此，纵约失败了，各诸侯国争着割地来贿赂秦国。秦有剩余的力量趁他们困乏而制服他们，追赶逃走的败兵，百万败兵横尸道路，流淌的血液可以漂浮盾牌。秦国凭借这有利的形势，割取天下的土地，重新划分山河的区域。强国主动表示臣服，弱国入秦朝拜。延续到孝文王、庄襄王，统治的时间不长，秦国并没有什么大事发生。到始皇的时候，发展六世遗留下来的功业，以武力来统治各国，将东周，西周和各诸侯国统统消灭，登上皇帝的宝座来统治天下，用严酷的刑罚来奴役天下的百姓，威风震慑四海。秦始皇向南攻取百越的土地，把它划为桂林郡和象郡，百越的君主低着头，颈上捆着绳子（愿意服从投降），把性命交给司法官吏。秦始皇于是又命令蒙恬在北方修筑长城，守卫边境，使匈奴退却七百多里；胡人不敢向下到南边来放牧，勇士不敢拉弓射箭来报仇。秦始皇接着就废除古代帝王的治世之道，焚烧诸子百家的著作，来使百姓愚蠢；毁坏高大的城墙，杀掉英雄豪杰；收缴天下的兵器，集中在咸阳，销毁兵刃和箭头，冶炼它们铸造十二个铜人，以便削弱百姓的反抗力量。然后凭借华山为城墙，依据黄河为城池，凭借着高耸的华山，往下看着深不可测的黄河，认为这是险固的地方。好的将领手执强弩，守卫着要害的地方，可靠的官员和精锐的士卒，拿着锋利的兵器，盘问过往行人。天下已经安定，始皇心里自己认为这关中的险固地势、方圆千里的坚固的城防，是子子孙孙称帝称王直至万代的基业。始皇去世之后，他的余威（依然）震慑着边远地区。可是，陈涉不过是个破瓮做窗户、草绳做户枢的贫家子弟，是氓、隶一类的人，（后来）做了被迁谪戍边的卒子；才能不如普通人，并没有、墨翟那样的贤德，也不像陶朱、猗顿那样富有。（他）跻身于戍卒的队伍中，从田野间突然奋起发难，率领着疲惫无力的士兵，指挥着几百人的队伍，掉转头来进攻秦国，砍下树木作武器，举起竹竿当旗帜，天下豪杰像云一样聚集，回声似的应和他，许多人都背着粮食，如影随形地跟着。崤山以东的英雄豪杰于是一齐起事，消灭了秦的家族。况且那天下并没有缩小削弱，雍州的地势，崤山和函谷关的险固，是保持原来的样子。陈涉的地位，没有比齐、楚、燕、赵、韩、魏、宋、卫、中山的国君更加尊贵；锄头木棍也不比钩戟长矛更锋利；那迁谪戍边的士兵也不能和九国部队抗衡；深谋远虑，行军用兵的方法，也比不上先前九国的武将谋臣。可是条件好者失败而条件差者成功，功业完全相反，为什么呢？假使拿东方诸侯国跟陈涉比一比长短大小，量一量权势力量，就更不能相提并论了。然而秦凭借着它的小小的地方，发展到兵车万乘的国势，管辖全国，使六国诸侯都来朝见，已经一百多年了；这之后把天下作为家业，用崤山、函谷关作为自己的内宫；陈涉一人起义国家就灭亡了，秦王子婴死在别人（）手里，被天下人耻笑，这是为什么呢？就因为不施行仁政而使攻守的形势发生了变化啊。,过秦论
春天还没有过去，微风细细，柳枝斜斜随之起舞。登上超然台远远眺望，护城河只半满的春水微微闪动，城内则是缤纷竞放的春花。更远处，家家瓦房均在雨影之中。寒食节过后，酒醒反而因思乡而叹息不已，只得自我安慰：不要在老朋友面前思念故乡了，姑且点上新火来烹煮一杯刚采的新茶，作诗醉酒都要趁年华尚在啊。,望江南·超然台作
一篇谏书早晨上奏给皇帝，晚上就被贬官到路途遥远的潮阳去。想替皇上除去有害的事，哪能因衰老就吝惜残余的生命。云彩横出于南山，我的家在哪里？在白雪厚积的蓝田关外，马也停住脚步。知道你远道而来定会有所打算，正好在瘴江边收殓我的尸骨。,左迁至蓝关示侄孙湘
说它是花不是花，说它是雾吗不是雾。半夜时到来，天明时离去。来时仿佛短暂而美好的春梦？离去时又像清晨的云彩无处寻觅。,花非花
狂风声里，角弓鸣响，将军狩猎渭城郊外。秋草枯黄，鹰眼更加锐利；冰雪消融，马蹄格外轻快。转眼已过新丰市，不久又回细柳营。回头远眺射雕荒野，千里暮云平展到天边。,观猎
眉妆漫染，叠盖了部分额黄，鬓边发丝飘过。洁白的香腮似雪，懒得起来，画一画蛾眉，整一整衣裳，梳洗打扮，慢吞吞，意迟迟。照一照新插的花朵，对了前镜，又对后镜，红花与容颜，交相辉映，刚穿上的绫罗裙襦，绣着一双双的金鹧鸪。,菩萨蛮·小山重叠金明灭
依旧是秦汉时期的明月和边关，守边御敌鏖战万里征人未回还。倘若攻袭龙城的卫青和飞将军李广而今健在，绝不许匈奴南下牧马度过阴山。,出塞二首
昨夜秋风吹入梧桐林，我无处回避自己衰老的面容（让秋风看到了）。秋风问我为何这样，我没有说话，只是用手在空中书写。人老了，有时醉有时病有时慵懒；早上来到院子里，感叹光阴似箭，催我老并且一身病。如今万念俱空，饮酒度日。哪管它酒花白、眼花乱，以此残念度日吧。,行香子·秋与
孟子的母亲，世人称她孟母。过去孟子小时候，居住的地方离墓地很近，孟子学了些祭拜之类的事。他的母亲说：“这个地方不适合孩子居住。”于是将家搬到集市旁，孟子学了些做买卖和屠杀的东西。母亲又想：“这个地方还是不适合孩子居住。”又将家搬到学宫旁边。孟子学习会了在朝廷上鞠躬行礼及进退的礼节。孟母说：“这才是孩子居住的地方。”就在这里定居下来了。,孟母三迁
中秋的月光照射在庭院中，地上好像铺上了一层霜雪那样白，树上的鸦雀停止了聒噪，进入了梦乡。夜深了，清冷的秋露悄悄地打湿庭中的桂花。今夜，明月当空，人们都在赏月，不知那茫茫的秋思落在谁家？,十五夜望月寄杜郎中
今夜鄜州月亮，一定同样清圆，遥想闺中妻子，只能独自观赏。可怜幼小的儿女，怎懂思念的心酸？蒙蒙雾气，或许沾湿了妻子的鬓发；冷冷月光，该是映寒了妻子的玉臂。何时才能团圆相见，倚靠薄帷共赏明月。那时一定月色依旧，就让月光默默照干我们的泪痕。,月夜
苍松下，我询问隐者的童子他的师傅到哪里去了？他说，师傅已经采药去了。还指着高山说，就在这座山中，可是林深云密，我也不知道他到底在哪。,寻隐者不遇 / 孙革访羊尊师诗
您难道不曾看见吗？那辽阔的走马川紧靠着雪海边缘，茫茫无边的黄沙连接云天。轮台九月整夜里狂风怒号，到处的碎石块块大如斗，狂风吹得斗大乱石满地走。这时匈奴牧草繁茂军马肥，侵入金山西面烟尘滚滚飞，汉家的大将率兵开始征西。将军身著铠甲夜里也不脱，半夜行军戈矛彼此相碰撞，凛冽寒风吹到脸上如刀割。马毛挂着雪花还汗气蒸腾，五花马的身上转眼结成冰，营幕中写檄文砚墨也冻凝。敌军听到大军出征应胆惊，料他不敢与我们短兵相接，我就在车师西门等待报捷。,走马川行奉送出师西征 / 走马川行奉送封大夫出师西征
白天在田里锄草，夜晚在家中搓麻线，村中男男女女各有各的家务劳动。小孩子虽然不会耕田织布，也在那桑树阴下学着种瓜。,夏日田园杂兴·其七
"译文奂山的山市,是（淄川）县有名的八景之一，但好几年也难得见到一次。有位名叫孙禹年的公子，同几位志同道合朋友（在）楼上饮酒，忽然看见（奂山）山头有一座孤零零塔耸立起来，高高地插入青天。（大家）面面相觑，惊疑不定，心想附近并没有这么个禅院。没过多久，又出现了几十座高大的宫殿，碧绿色的琉璃瓦，飞翘的殿檐，这才明白是（出现）山市。不到一会儿，只见一座高高低低的城墙,连绵不断有六七里长，竟然像一座城市。其中透露出",山市
春风吹回来了，庭院里的杂草变绿了，柳树也生出了嫩叶，一年又一年的春天继续来到人间。独自依靠着栏杆半天没有话说，那吹箫之声和刚刚升起的月亮和往年差不多。乐曲演奏未完，酒宴未散，仍在继续，池水冰面初开。夜深之时，华丽而精美的君室也变得幽深。我已年老，忧思难以承受啊。,虞美人·风回小院庭芜绿
